gene_id,sample,counts,cell,dex,avgLength,gene_name,entrezid,gene_biotype,gene_seq_start,gene_seq_end,seq_name,seq_strand,seq_coord_system,symbol
ENSG00000233381,SRR1039517,215,N080611,trt,126,AK4P3,,pseudogene,31768702,31769373,12,-1,,AK4P3
ENSG00000233381,SRR1039520,99,N061011,untrt,101,AK4P3,,pseudogene,31768702,31769373,12,-1,,AK4P3
ENSG00000233381,SRR1039521,71,N061011,trt,98,AK4P3,,pseudogene,31768702,31769373,12,-1,,AK4P3
ENSG00000233396,SRR1039508,77,N61311,untrt,126,RP11-458D21.1,,lincRNA,145373054,145382434,1,-1,,RP11-458D21.1
ENSG00000233396,SRR1039509,131,N61311,trt,126,RP11-458D21.1,,lincRNA,145373054,145382434,1,-1,,RP11-458D21.1
ENSG00000233396,SRR1039512,106,N052611,untrt,126,RP11-458D21.1,,lincRNA,145373054,145382434,1,-1,,RP11-458D21.1
ENSG00000233396,SRR1039513,68,N052611,trt,87,RP11-458D21.1,,lincRNA,145373054,145382434,1,-1,,RP11-458D21.1
ENSG00000233396,SRR1039516,49,N080611,untrt,120,RP11-458D21.1,,lincRNA,145373054,145382434,1,-1,,RP11-458D21.1
ENSG00000233396,SRR1039517,73,N080611,trt,126,RP11-458D21.1,,lincRNA,145373054,145382434,1,-1,,RP11-458D21.1
ENSG00000233396,SRR1039520,73,N061011,untrt,101,RP11-458D21.1,,lincRNA,145373054,145382434,1,-1,,RP11-458D21.1
ENSG00000233396,SRR1039521,112,N061011,trt,98,RP11-458D21.1,,lincRNA,145373054,145382434,1,-1,,RP11-458D21.1
ENSG00000233426,SRR1039508,921,N61311,untrt,126,EIF3FP3,,pseudogene,58478575,58479703,2,1,,EIF3FP3
ENSG00000233426,SRR1039509,961,N61311,trt,126,EIF3FP3,,pseudogene,58478575,58479703,2,1,,EIF3FP3
ENSG00000233426,SRR1039512,1212,N052611,untrt,126,EIF3FP3,,pseudogene,58478575,58479703,2,1,,EIF3FP3
ENSG00000233426,SRR1039513,594,N052611,trt,87,EIF3FP3,,pseudogene,58478575,58479703,2,1,,EIF3FP3
ENSG00000233426,SRR1039516,1281,N080611,untrt,120,EIF3FP3,,pseudogene,58478575,58479703,2,1,,EIF3FP3
ENSG00000233426,SRR1039517,1419,N080611,trt,126,EIF3FP3,,pseudogene,58478575,58479703,2,1,,EIF3FP3
ENSG00000233426,SRR1039520,830,N061011,untrt,101,EIF3FP3,,pseudogene,58478575,58479703,2,1,,EIF3FP3
ENSG00000233426,SRR1039521,884,N061011,trt,98,EIF3FP3,,pseudogene,58478575,58479703,2,1,,EIF3FP3
ENSG00000233429,SRR1039508,124,N61311,untrt,126,HOTAIRM1,,antisense,27135266,27139884,7,1,,HOTAIRM1
ENSG00000233429,SRR1039509,183,N61311,trt,126,HOTAIRM1,,antisense,27135266,27139884,7,1,,HOTAIRM1
ENSG00000233429,SRR1039512,197,N052611,untrt,126,HOTAIRM1,,antisense,27135266,27139884,7,1,,HOTAIRM1
ENSG00000233429,SRR1039513,177,N052611,trt,87,HOTAIRM1,,antisense,27135266,27139884,7,1,,HOTAIRM1
ENSG00000233429,SRR1039516,153,N080611,untrt,120,HOTAIRM1,,antisense,27135266,27139884,7,1,,HOTAIRM1
ENSG00000233429,SRR1039517,188,N080611,trt,126,HOTAIRM1,,antisense,27135266,27139884,7,1,,HOTAIRM1
ENSG00000233429,SRR1039520,118,N061011,untrt,101,HOTAIRM1,,antisense,27135266,27139884,7,1,,HOTAIRM1
ENSG00000233429,SRR1039521,126,N061011,trt,98,HOTAIRM1,,antisense,27135266,27139884,7,1,,HOTAIRM1
ENSG00000233461,SRR1039508,25,N61311,untrt,126,RP11-295G20.2,,antisense,231658134,231664302,1,-1,,RP11-295G20.2
ENSG00000233461,SRR1039509,21,N61311,trt,126,RP11-295G20.2,,antisense,231658134,231664302,1,-1,,RP11-295G20.2
ENSG00000233461,SRR1039512,38,N052611,untrt,126,RP11-295G20.2,,antisense,231658134,231664302,1,-1,,RP11-295G20.2
ENSG00000233461,SRR1039513,14,N052611,trt,87,RP11-295G20.2,,antisense,231658134,231664302,1,-1,,RP11-295G20.2
ENSG00000233461,SRR1039516,41,N080611,untrt,120,RP11-295G20.2,,antisense,231658134,231664302,1,-1,,RP11-295G20.2
ENSG00000233461,SRR1039517,41,N080611,trt,126,RP11-295G20.2,,antisense,231658134,231664302,1,-1,,RP11-295G20.2
ENSG00000233461,SRR1039520,27,N061011,untrt,101,RP11-295G20.2,,antisense,231658134,231664302,1,-1,,RP11-295G20.2
ENSG00000233461,SRR1039521,22,N061011,trt,98,RP11-295G20.2,,antisense,231658134,231664302,1,-1,,RP11-295G20.2
ENSG00000233476,SRR1039508,72230,N61311,untrt,126,EEF1A1P6,,pseudogene,22550231,22551618,7,-1,,EEF1A1P6
ENSG00000233476,SRR1039509,63051,N61311,trt,126,EEF1A1P6,,pseudogene,22550231,22551618,7,-1,,EEF1A1P6
ENSG00000233476,SRR1039512,81756,N052611,untrt,126,EEF1A1P6,,pseudogene,22550231,22551618,7,-1,,EEF1A1P6
ENSG00000233476,SRR1039513,41064,N052611,trt,87,EEF1A1P6,,pseudogene,22550231,22551618,7,-1,,EEF1A1P6
ENSG00000233476,SRR1039516,72998,N080611,untrt,120,EEF1A1P6,,pseudogene,22550231,22551618,7,-1,,EEF1A1P6
ENSG00000233476,SRR1039517,66957,N080611,trt,126,EEF1A1P6,,pseudogene,22550231,22551618,7,-1,,EEF1A1P6
ENSG00000233476,SRR1039520,64163,N061011,untrt,101,EEF1A1P6,,pseudogene,22550231,22551618,7,-1,,EEF1A1P6
ENSG00000233476,SRR1039521,55567,N061011,trt,98,EEF1A1P6,,pseudogene,22550231,22551618,7,-1,,EEF1A1P6
ENSG00000233503,SRR1039508,15,N61311,untrt,126,HNRNPLP1,,pseudogene,7481327,7482827,6,-1,,HNRNPLP1
ENSG00000233503,SRR1039509,20,N61311,trt,126,HNRNPLP1,,pseudogene,7481327,7482827,6,-1,,HNRNPLP1
ENSG00000233503,SRR1039512,15,N052611,untrt,126,HNRNPLP1,,pseudogene,7481327,7482827,6,-1,,HNRNPLP1
ENSG00000233503,SRR1039513,11,N052611,trt,87,HNRNPLP1,,pseudogene,7481327,7482827,6,-1,,HNRNPLP1
ENSG00000233503,SRR1039516,26,N080611,untrt,120,HNRNPLP1,,pseudogene,7481327,7482827,6,-1,,HNRNPLP1
ENSG00000233503,SRR1039517,26,N080611,trt,126,HNRNPLP1,,pseudogene,7481327,7482827,6,-1,,HNRNPLP1
ENSG00000233503,SRR1039520,18,N061011,untrt,101,HNRNPLP1,,pseudogene,7481327,7482827,6,-1,,HNRNPLP1
ENSG00000233503,SRR1039521,14,N061011,trt,98,HNRNPLP1,,pseudogene,7481327,7482827,6,-1,,HNRNPLP1
ENSG00000233527,SRR1039508,30,N61311,untrt,126,AC092295.7,,antisense,37063972,37085610,19,1,,AC092295.7
ENSG00000233527,SRR1039509,25,N61311,trt,126,AC092295.7,,antisense,37063972,37085610,19,1,,AC092295.7
ENSG00000233527,SRR1039512,48,N052611,untrt,126,AC092295.7,,antisense,37063972,37085610,19,1,,AC092295.7
ENSG00000233527,SRR1039513,19,N052611,trt,87,AC092295.7,,antisense,37063972,37085610,19,1,,AC092295.7
ENSG00000233527,SRR1039516,44,N080611,untrt,120,AC092295.7,,antisense,37063972,37085610,19,1,,AC092295.7
ENSG00000233527,SRR1039517,64,N080611,trt,126,AC092295.7,,antisense,37063972,37085610,19,1,,AC092295.7
ENSG00000233527,SRR1039520,33,N061011,untrt,101,AC092295.7,,antisense,37063972,37085610,19,1,,AC092295.7
ENSG00000233527,SRR1039521,39,N061011,trt,98,AC092295.7,,antisense,37063972,37085610,19,1,,AC092295.7
ENSG00000233554,SRR1039508,24,N61311,untrt,126,RP11-326F20.5,,antisense,33166973,33179981,9,1,,RP11-326F20.5
ENSG00000233554,SRR1039509,23,N61311,trt,126,RP11-326F20.5,,antisense,33166973,33179981,9,1,,RP11-326F20.5
ENSG00000233554,SRR1039512,28,N052611,untrt,126,RP11-326F20.5,,antisense,33166973,33179981,9,1,,RP11-326F20.5
ENSG00000233554,SRR1039513,18,N052611,trt,87,RP11-326F20.5,,antisense,33166973,33179981,9,1,,RP11-326F20.5
ENSG00000233554,SRR1039516,32,N080611,untrt,120,RP11-326F20.5,,antisense,33166973,33179981,9,1,,RP11-326F20.5
ENSG00000233554,SRR1039517,25,N080611,trt,126,RP11-326F20.5,,antisense,33166973,33179981,9,1,,RP11-326F20.5
ENSG00000233554,SRR1039520,12,N061011,untrt,101,RP11-326F20.5,,antisense,33166973,33179981,9,1,,RP11-326F20.5
ENSG00000233554,SRR1039521,12,N061011,trt,98,RP11-326F20.5,,antisense,33166973,33179981,9,1,,RP11-326F20.5
ENSG00000233585,SRR1039508,30,N61311,untrt,126,AC115617.2,,pseudogene,48634408,48635385,X,-1,,AC115617.2
ENSG00000233585,SRR1039509,26,N61311,trt,126,AC115617.2,,pseudogene,48634408,48635385,X,-1,,AC115617.2
ENSG00000233585,SRR1039512,51,N052611,untrt,126,AC115617.2,,pseudogene,48634408,48635385,X,-1,,AC115617.2
ENSG00000233585,SRR1039513,32,N052611,trt,87,AC115617.2,,pseudogene,48634408,48635385,X,-1,,AC115617.2
ENSG00000233585,SRR1039516,55,N080611,untrt,120,AC115617.2,,pseudogene,48634408,48635385,X,-1,,AC115617.2
ENSG00000233585,SRR1039517,60,N080611,trt,126,AC115617.2,,pseudogene,48634408,48635385,X,-1,,AC115617.2
ENSG00000233585,SRR1039520,38,N061011,untrt,101,AC115617.2,,pseudogene,48634408,48635385,X,-1,,AC115617.2
ENSG00000233585,SRR1039521,27,N061011,trt,98,AC115617.2,,pseudogene,48634408,48635385,X,-1,,AC115617.2
ENSG00000233588,SRR1039508,36,N61311,untrt,126,CYP51A1P2,,pseudogene,29296523,29298158,13,-1,,CYP51A1P2
ENSG00000233588,SRR1039509,24,N61311,trt,126,CYP51A1P2,,pseudogene,29296523,29298158,13,-1,,CYP51A1P2
ENSG00000233588,SRR1039512,38,N052611,untrt,126,CYP51A1P2,,pseudogene,29296523,29298158,13,-1,,CYP51A1P2
ENSG00000233588,SRR1039513,25,N052611,trt,87,CYP51A1P2,,pseudogene,29296523,29298158,13,-1,,CYP51A1P2
ENSG00000233588,SRR1039516,53,N080611,untrt,120,CYP51A1P2,,pseudogene,29296523,29298158,13,-1,,CYP51A1P2
ENSG00000233588,SRR1039517,52,N080611,trt,126,CYP51A1P2,,pseudogene,29296523,29298158,13,-1,,CYP51A1P2
ENSG00000233588,SRR1039520,33,N061011,untrt,101,CYP51A1P2,,pseudogene,29296523,29298158,13,-1,,CYP51A1P2
ENSG00000233588,SRR1039521,29,N061011,trt,98,CYP51A1P2,,pseudogene,29296523,29298158,13,-1,,CYP51A1P2
ENSG00000233608,SRR1039508,1471,N61311,untrt,126,TWIST2,,protein_coding,239756673,239795893,2,1,,TWIST2
ENSG00000233608,SRR1039509,2538,N61311,trt,126,TWIST2,,protein_coding,239756673,239795893,2,1,,TWIST2
ENSG00000233608,SRR1039512,1883,N052611,untrt,126,TWIST2,,protein_coding,239756673,239795893,2,1,,TWIST2
ENSG00000233608,SRR1039513,1313,N052611,trt,87,TWIST2,,protein_coding,239756673,239795893,2,1,,TWIST2
ENSG00000233608,SRR1039516,2075,N080611,untrt,120,TWIST2,,protein_coding,239756673,239795893,2,1,,TWIST2
ENSG00000233608,SRR1039517,3951,N080611,trt,126,TWIST2,,protein_coding,239756673,239795893,2,1,,TWIST2
ENSG00000233608,SRR1039520,1342,N061011,untrt,101,TWIST2,,protein_coding,239756673,239795893,2,1,,TWIST2
ENSG00000233608,SRR1039521,2512,N061011,trt,98,TWIST2,,protein_coding,239756673,239795893,2,1,,TWIST2
ENSG00000233621,SRR1039508,54,N61311,untrt,126,LINC01137,,antisense,37920480,37940012,1,-1,,LINC01137
ENSG00000233621,SRR1039509,39,N61311,trt,126,LINC01137,,antisense,37920480,37940012,1,-1,,LINC01137
ENSG00000233621,SRR1039512,42,N052611,untrt,126,LINC01137,,antisense,37920480,37940012,1,-1,,LINC01137
ENSG00000233621,SRR1039513,28,N052611,trt,87,LINC01137,,antisense,37920480,37940012,1,-1,,LINC01137
ENSG00000233621,SRR1039516,30,N080611,untrt,120,LINC01137,,antisense,37920480,37940012,1,-1,,LINC01137
ENSG00000233621,SRR1039517,39,N080611,trt,126,LINC01137,,antisense,37920480,37940012,1,-1,,LINC01137
ENSG00000233621,SRR1039520,45,N061011,untrt,101,LINC01137,,antisense,37920480,37940012,1,-1,,LINC01137
ENSG00000233621,SRR1039521,42,N061011,trt,98,LINC01137,,antisense,37920480,37940012,1,-1,,LINC01137
ENSG00000233622,SRR1039508,26,N61311,untrt,126,CYP2T2P,,pseudogene,41314430,41317295,19,-1,,CYP2T2P
ENSG00000233622,SRR1039509,23,N61311,trt,126,CYP2T2P,,pseudogene,41314430,41317295,19,-1,,CYP2T2P
ENSG00000233622,SRR1039512,47,N052611,untrt,126,CYP2T2P,,pseudogene,41314430,41317295,19,-1,,CYP2T2P
ENSG00000233622,SRR1039513,29,N052611,trt,87,CYP2T2P,,pseudogene,41314430,41317295,19,-1,,CYP2T2P
ENSG00000233622,SRR1039516,26,N080611,untrt,120,CYP2T2P,,pseudogene,41314430,41317295,19,-1,,CYP2T2P
ENSG00000233622,SRR1039517,32,N080611,trt,126,CYP2T2P,,pseudogene,41314430,41317295,19,-1,,CYP2T2P
ENSG00000233622,SRR1039520,15,N061011,untrt,101,CYP2T2P,,pseudogene,41314430,41317295,19,-1,,CYP2T2P
ENSG00000233622,SRR1039521,15,N061011,trt,98,CYP2T2P,,pseudogene,41314430,41317295,19,-1,,CYP2T2P
ENSG00000233631,SRR1039508,96,N61311,untrt,126,RP11-457M11.2,,3prime_overlapping_ncrna,26634611,26637008,6,-1,,RP11-457M11.2
ENSG00000233631,SRR1039509,70,N61311,trt,126,RP11-457M11.2,,3prime_overlapping_ncrna,26634611,26637008,6,-1,,RP11-457M11.2
ENSG00000233631,SRR1039512,92,N052611,untrt,126,RP11-457M11.2,,3prime_overlapping_ncrna,26634611,26637008,6,-1,,RP11-457M11.2
ENSG00000233631,SRR1039513,63,N052611,trt,87,RP11-457M11.2,,3prime_overlapping_ncrna,26634611,26637008,6,-1,,RP11-457M11.2
ENSG00000233631,SRR1039516,135,N080611,untrt,120,RP11-457M11.2,,3prime_overlapping_ncrna,26634611,26637008,6,-1,,RP11-457M11.2
ENSG00000233631,SRR1039517,124,N080611,trt,126,RP11-457M11.2,,3prime_overlapping_ncrna,26634611,26637008,6,-1,,RP11-457M11.2
ENSG00000233631,SRR1039520,79,N061011,untrt,101,RP11-457M11.2,,3prime_overlapping_ncrna,26634611,26637008,6,-1,,RP11-457M11.2
ENSG00000233631,SRR1039521,78,N061011,trt,98,RP11-457M11.2,,3prime_overlapping_ncrna,26634611,26637008,6,-1,,RP11-457M11.2
ENSG00000233673,SRR1039508,35,N61311,untrt,126,ANAPC1P1,,pseudogene,87098424,87149816,2,1,,ANAPC1P1
ENSG00000233673,SRR1039509,29,N61311,trt,126,ANAPC1P1,,pseudogene,87098424,87149816,2,1,,ANAPC1P1
ENSG00000233673,SRR1039512,54,N052611,untrt,126,ANAPC1P1,,pseudogene,87098424,87149816,2,1,,ANAPC1P1
ENSG00000233673,SRR1039513,28,N052611,trt,87,ANAPC1P1,,pseudogene,87098424,87149816,2,1,,ANAPC1P1
ENSG00000233673,SRR1039516,45,N080611,untrt,120,ANAPC1P1,,pseudogene,87098424,87149816,2,1,,ANAPC1P1
ENSG00000233673,SRR1039517,72,N080611,trt,126,ANAPC1P1,,pseudogene,87098424,87149816,2,1,,ANAPC1P1
ENSG00000233673,SRR1039520,51,N061011,untrt,101,ANAPC1P1,,pseudogene,87098424,87149816,2,1,,ANAPC1P1
ENSG00000233673,SRR1039521,42,N061011,trt,98,ANAPC1P1,,pseudogene,87098424,87149816,2,1,,ANAPC1P1
ENSG00000233750,SRR1039508,28,N61311,untrt,126,CICP27,,pseudogene,131025,134836,1,1,,CICP27
ENSG00000233750,SRR1039509,15,N61311,trt,126,CICP27,,pseudogene,131025,134836,1,1,,CICP27
ENSG00000233750,SRR1039512,31,N052611,untrt,126,CICP27,,pseudogene,131025,134836,1,1,,CICP27
ENSG00000233750,SRR1039513,24,N052611,trt,87,CICP27,,pseudogene,131025,134836,1,1,,CICP27
ENSG00000233750,SRR1039516,29,N080611,untrt,120,CICP27,,pseudogene,131025,134836,1,1,,CICP27
ENSG00000233750,SRR1039517,30,N080611,trt,126,CICP27,,pseudogene,131025,134836,1,1,,CICP27
ENSG00000233750,SRR1039520,15,N061011,untrt,101,CICP27,,pseudogene,131025,134836,1,1,,CICP27
ENSG00000233750,SRR1039521,18,N061011,trt,98,CICP27,,pseudogene,131025,134836,1,1,,CICP27
ENSG00000233762,SRR1039508,507,N61311,untrt,126,AC007969.5,,pseudogene,172373749,172374232,2,-1,,AC007969.5
ENSG00000233762,SRR1039509,474,N61311,trt,126,AC007969.5,,pseudogene,172373749,172374232,2,-1,,AC007969.5
ENSG00000233762,SRR1039512,648,N052611,untrt,126,AC007969.5,,pseudogene,172373749,172374232,2,-1,,AC007969.5
ENSG00000233762,SRR1039513,322,N052611,trt,87,AC007969.5,,pseudogene,172373749,172374232,2,-1,,AC007969.5
ENSG00000233762,SRR1039516,699,N080611,untrt,120,AC007969.5,,pseudogene,172373749,172374232,2,-1,,AC007969.5
ENSG00000233762,SRR1039517,774,N080611,trt,126,AC007969.5,,pseudogene,172373749,172374232,2,-1,,AC007969.5
ENSG00000233762,SRR1039520,536,N061011,untrt,101,AC007969.5,,pseudogene,172373749,172374232,2,-1,,AC007969.5
ENSG00000233762,SRR1039521,531,N061011,trt,98,AC007969.5,,pseudogene,172373749,172374232,2,-1,,AC007969.5
ENSG00000233771,SRR1039508,32,N61311,untrt,126,CICP5,,pseudogene,224135307,224138118,1,1,,CICP5
ENSG00000233771,SRR1039509,17,N61311,trt,126,CICP5,,pseudogene,224135307,224138118,1,1,,CICP5
ENSG00000233771,SRR1039512,46,N052611,untrt,126,CICP5,,pseudogene,224135307,224138118,1,1,,CICP5
ENSG00000233771,SRR1039513,22,N052611,trt,87,CICP5,,pseudogene,224135307,224138118,1,1,,CICP5
ENSG00000233771,SRR1039516,30,N080611,untrt,120,CICP5,,pseudogene,224135307,224138118,1,1,,CICP5
ENSG00000233771,SRR1039517,47,N080611,trt,126,CICP5,,pseudogene,224135307,224138118,1,1,,CICP5
ENSG00000233771,SRR1039520,30,N061011,untrt,101,CICP5,,pseudogene,224135307,224138118,1,1,,CICP5
ENSG00000233771,SRR1039521,37,N061011,trt,98,CICP5,,pseudogene,224135307,224138118,1,1,,CICP5
ENSG00000233786,SRR1039508,25,N61311,untrt,126,CDC27P1,,pseudogene,133019901,133020615,2,1,,CDC27P1
ENSG00000233786,SRR1039509,17,N61311,trt,126,CDC27P1,,pseudogene,133019901,133020615,2,1,,CDC27P1
ENSG00000233786,SRR1039512,16,N052611,untrt,126,CDC27P1,,pseudogene,133019901,133020615,2,1,,CDC27P1
ENSG00000233786,SRR1039513,12,N052611,trt,87,CDC27P1,,pseudogene,133019901,133020615,2,1,,CDC27P1
ENSG00000233786,SRR1039516,29,N080611,untrt,120,CDC27P1,,pseudogene,133019901,133020615,2,1,,CDC27P1
ENSG00000233786,SRR1039517,30,N080611,trt,126,CDC27P1,,pseudogene,133019901,133020615,2,1,,CDC27P1
ENSG00000233786,SRR1039520,11,N061011,untrt,101,CDC27P1,,pseudogene,133019901,133020615,2,1,,CDC27P1
ENSG00000233786,SRR1039521,22,N061011,trt,98,CDC27P1,,pseudogene,133019901,133020615,2,1,,CDC27P1
ENSG00000233830,SRR1039508,409,N61311,untrt,126,EIF4HP1,,pseudogene,27497782,27498468,7,-1,,EIF4HP1
ENSG00000233830,SRR1039509,373,N61311,trt,126,EIF4HP1,,pseudogene,27497782,27498468,7,-1,,EIF4HP1
ENSG00000233830,SRR1039512,398,N052611,untrt,126,EIF4HP1,,pseudogene,27497782,27498468,7,-1,,EIF4HP1
ENSG00000233830,SRR1039513,228,N052611,trt,87,EIF4HP1,,pseudogene,27497782,27498468,7,-1,,EIF4HP1
ENSG00000233830,SRR1039516,397,N080611,untrt,120,EIF4HP1,,pseudogene,27497782,27498468,7,-1,,EIF4HP1
ENSG00000233830,SRR1039517,563,N080611,trt,126,EIF4HP1,,pseudogene,27497782,27498468,7,-1,,EIF4HP1
ENSG00000233830,SRR1039520,338,N061011,untrt,101,EIF4HP1,,pseudogene,27497782,27498468,7,-1,,EIF4HP1
ENSG00000233830,SRR1039521,331,N061011,trt,98,EIF4HP1,,pseudogene,27497782,27498468,7,-1,,EIF4HP1
ENSG00000233837,SRR1039508,130,N61311,untrt,126,EIF3LP2,,pseudogene,43062125,43062931,10,1,,EIF3LP2
ENSG00000233837,SRR1039509,128,N61311,trt,126,EIF3LP2,,pseudogene,43062125,43062931,10,1,,EIF3LP2
ENSG00000233837,SRR1039512,92,N052611,untrt,126,EIF3LP2,,pseudogene,43062125,43062931,10,1,,EIF3LP2
ENSG00000233837,SRR1039513,46,N052611,trt,87,EIF3LP2,,pseudogene,43062125,43062931,10,1,,EIF3LP2
ENSG00000233837,SRR1039516,96,N080611,untrt,120,EIF3LP2,,pseudogene,43062125,43062931,10,1,,EIF3LP2
ENSG00000233837,SRR1039517,85,N080611,trt,126,EIF3LP2,,pseudogene,43062125,43062931,10,1,,EIF3LP2
ENSG00000233837,SRR1039520,61,N061011,untrt,101,EIF3LP2,,pseudogene,43062125,43062931,10,1,,EIF3LP2
ENSG00000233837,SRR1039521,38,N061011,trt,98,EIF3LP2,,pseudogene,43062125,43062931,10,1,,EIF3LP2
ENSG00000233846,SRR1039508,33,N61311,untrt,126,RP11-307L3.2,,pseudogene,6278667,6279153,9,1,,RP11-307L3.2
ENSG00000233846,SRR1039509,26,N61311,trt,126,RP11-307L3.2,,pseudogene,6278667,6279153,9,1,,RP11-307L3.2
ENSG00000233846,SRR1039512,44,N052611,untrt,126,RP11-307L3.2,,pseudogene,6278667,6279153,9,1,,RP11-307L3.2
ENSG00000233846,SRR1039513,33,N052611,trt,87,RP11-307L3.2,,pseudogene,6278667,6279153,9,1,,RP11-307L3.2
ENSG00000233846,SRR1039516,58,N080611,untrt,120,RP11-307L3.2,,pseudogene,6278667,6279153,9,1,,RP11-307L3.2
ENSG00000233846,SRR1039517,64,N080611,trt,126,RP11-307L3.2,,pseudogene,6278667,6279153,9,1,,RP11-307L3.2
ENSG00000233846,SRR1039520,29,N061011,untrt,101,RP11-307L3.2,,pseudogene,6278667,6279153,9,1,,RP11-307L3.2
ENSG00000233846,SRR1039521,26,N061011,trt,98,RP11-307L3.2,,pseudogene,6278667,6279153,9,1,,RP11-307L3.2
ENSG00000233859,SRR1039508,144,N61311,untrt,126,ADH5P4,,pseudogene,66546823,66547947,6,-1,,ADH5P4
ENSG00000233859,SRR1039509,201,N61311,trt,126,ADH5P4,,pseudogene,66546823,66547947,6,-1,,ADH5P4
ENSG00000233859,SRR1039512,124,N052611,untrt,126,ADH5P4,,pseudogene,66546823,66547947,6,-1,,ADH5P4
ENSG00000233859,SRR1039513,118,N052611,trt,87,ADH5P4,,pseudogene,66546823,66547947,6,-1,,ADH5P4
ENSG00000233859,SRR1039516,150,N080611,untrt,120,ADH5P4,,pseudogene,66546823,66547947,6,-1,,ADH5P4
ENSG00000233859,SRR1039517,216,N080611,trt,126,ADH5P4,,pseudogene,66546823,66547947,6,-1,,ADH5P4
ENSG00000233859,SRR1039520,113,N061011,untrt,101,ADH5P4,,pseudogene,66546823,66547947,6,-1,,ADH5P4
ENSG00000233859,SRR1039521,136,N061011,trt,98,ADH5P4,,pseudogene,66546823,66547947,6,-1,,ADH5P4
ENSG00000233868,SRR1039508,44,N61311,untrt,126,AC009302.2,,pseudogene,222808942,222809331,2,1,,AC009302.2
ENSG00000233868,SRR1039509,47,N61311,trt,126,AC009302.2,,pseudogene,222808942,222809331,2,1,,AC009302.2
ENSG00000233868,SRR1039512,52,N052611,untrt,126,AC009302.2,,pseudogene,222808942,222809331,2,1,,AC009302.2
ENSG00000233868,SRR1039513,50,N052611,trt,87,AC009302.2,,pseudogene,222808942,222809331,2,1,,AC009302.2
ENSG00000233868,SRR1039516,78,N080611,untrt,120,AC009302.2,,pseudogene,222808942,222809331,2,1,,AC009302.2
ENSG00000233868,SRR1039517,92,N080611,trt,126,AC009302.2,,pseudogene,222808942,222809331,2,1,,AC009302.2
ENSG00000233868,SRR1039520,32,N061011,untrt,101,AC009302.2,,pseudogene,222808942,222809331,2,1,,AC009302.2
ENSG00000233868,SRR1039521,41,N061011,trt,98,AC009302.2,,pseudogene,222808942,222809331,2,1,,AC009302.2
ENSG00000233870,SRR1039508,45,N61311,untrt,126,AC007881.4,,pseudogene,71405717,71405903,2,1,,AC007881.4
ENSG00000233870,SRR1039509,15,N61311,trt,126,AC007881.4,,pseudogene,71405717,71405903,2,1,,AC007881.4
ENSG00000233870,SRR1039512,29,N052611,untrt,126,AC007881.4,,pseudogene,71405717,71405903,2,1,,AC007881.4
ENSG00000233870,SRR1039513,21,N052611,trt,87,AC007881.4,,pseudogene,71405717,71405903,2,1,,AC007881.4
ENSG00000233870,SRR1039516,22,N080611,untrt,120,AC007881.4,,pseudogene,71405717,71405903,2,1,,AC007881.4
ENSG00000233870,SRR1039517,26,N080611,trt,126,AC007881.4,,pseudogene,71405717,71405903,2,1,,AC007881.4
ENSG00000233870,SRR1039520,34,N061011,untrt,101,AC007881.4,,pseudogene,71405717,71405903,2,1,,AC007881.4
ENSG00000233870,SRR1039521,19,N061011,trt,98,AC007881.4,,pseudogene,71405717,71405903,2,1,,AC007881.4
ENSG00000233895,SRR1039508,21,N61311,untrt,126,RP1-122P22.2,,lincRNA,19738352,19790319,20,1,,RP1-122P22.2
ENSG00000233895,SRR1039509,18,N61311,trt,126,RP1-122P22.2,,lincRNA,19738352,19790319,20,1,,RP1-122P22.2
ENSG00000233895,SRR1039512,35,N052611,untrt,126,RP1-122P22.2,,lincRNA,19738352,19790319,20,1,,RP1-122P22.2
ENSG00000233895,SRR1039513,19,N052611,trt,87,RP1-122P22.2,,lincRNA,19738352,19790319,20,1,,RP1-122P22.2
ENSG00000233895,SRR1039516,35,N080611,untrt,120,RP1-122P22.2,,lincRNA,19738352,19790319,20,1,,RP1-122P22.2
ENSG00000233895,SRR1039517,31,N080611,trt,126,RP1-122P22.2,,lincRNA,19738352,19790319,20,1,,RP1-122P22.2
ENSG00000233895,SRR1039520,29,N061011,untrt,101,RP1-122P22.2,,lincRNA,19738352,19790319,20,1,,RP1-122P22.2
ENSG00000233895,SRR1039521,21,N061011,trt,98,RP1-122P22.2,,lincRNA,19738352,19790319,20,1,,RP1-122P22.2
ENSG00000233901,SRR1039508,119,N61311,untrt,126,RP11-65J3.1,,lincRNA,132094579,132121817,9,1,,RP11-65J3.1
ENSG00000233901,SRR1039509,46,N61311,trt,126,RP11-65J3.1,,lincRNA,132094579,132121817,9,1,,RP11-65J3.1
ENSG00000233901,SRR1039512,174,N052611,untrt,126,RP11-65J3.1,,lincRNA,132094579,132121817,9,1,,RP11-65J3.1
ENSG00000233901,SRR1039513,58,N052611,trt,87,RP11-65J3.1,,lincRNA,132094579,132121817,9,1,,RP11-65J3.1
ENSG00000233901,SRR1039516,156,N080611,untrt,120,RP11-65J3.1,,lincRNA,132094579,132121817,9,1,,RP11-65J3.1
